,User,Follows_Count,Language,Date_Tweet,Source_of_Tweet,Tweet,Hashtags,Place
137,Comity,56,en,2010-06-11 23:56:08+00:00,Twitter Web Client,#fra v #uru was pretty dull. Then sat around watching TV for the rest of the night. Productivity level = 0. #worldcup,"['fra', 'uru', 'worldcup']",
138,ALG_WorldCup,1799,en,2010-06-11 23:56:04+00:00,twitterfeed,FIFA World Cup 2010 Fixtures & Knock Out Stages Fixtures: FIFA WORLD CUP 2010’s official openi... http://tinyurl.com/2335m9o #worldcup #ALG,"['worldcup', 'ALG']",
139,ALG_WorldCup,1799,en,2010-06-11 23:56:03+00:00,twitterfeed,"FIFA World Cup 2010 – Slovenia Vs Algeria Preview (2/2): Slovenia Vs Algeria, be the first-eve... http://tinyurl.com/259m9e7 #worldcup #ALG","['worldcup', 'ALG']",
140,VegasBiLL,35563,en,2010-06-11 23:56:02+00:00,Twitter Web Client,Top 10 2010 World Cup Twitter Trends [CHART] - http://bit.ly/9OZ6de (via @mashable) #worldcup,['worldcup'],
141,m_devries,707,en,2010-06-11 23:55:57+00:00,Twitter Web Client,My favourite moment has to be seeing the South African players singing in the tunnel.  Really amazing to see that spirit #WorldCup #RSA,"['WorldCup', 'RSA']",
142,Da5vi,2172,en,2010-06-11 23:55:55+00:00,Echofon,#bra will won the #worldcup,"['bra', 'worldcup']",
143,gothamkitty,74,en,2010-06-11 23:55:49+00:00,Twitter Web Client,What did we learn from day 1 of the #worldcup ??? South Africa is a team to watch and that France wont make it to the finals.,['worldcup'],
144,Chicklish,2447,en,2010-06-11 23:55:49+00:00,Twitter Web Client,Winners of the #worldcup World Cup WAGs competition have been drawn: http://tinyurl.com/nxam3f Thanks for entering!,['worldcup'],
145,rjohgren,264,en,2010-06-11 23:55:43+00:00,Twitter Web Client,day one of #worldcup in a world where twitter exists. I'm so down with it.,['worldcup'],
146,shanasolarte,1427,en,2010-06-11 23:55:43+00:00,Twitter Web Client,twitter poll: which #worldcup superstar should i crush on this summer?,['worldcup'],
147,BrianIndrelunas,1225,en,2010-06-11 23:55:41+00:00,Echofon,can't decide if I'm more excited that the #WorldCup started today or that @hootersandblow starts Sunday. I think both deserve a #BOOM!,"['WorldCup', 'BOOM']",
148,RaymondChambers,37727,en,2010-06-11 23:55:40+00:00,Twitter Web Client,RT @Jason_Pollock 1 million die in Africa every yr of malaria. As u watch the #WorldCup pls help #EndMalaria! http://bit.ly/WC_jp1 Pass On!,"['WorldCup', 'EndMalaria']",
149,worldcup2010ff,464,en,2010-06-11 23:55:26+00:00,Twitter Web Client,Punters' guide to the World Cup http://ffd.me/ajelkj #worldcup2010 #worldcup,"['worldcup2010', 'worldcup']",
150,worldcup2010ff,464,en,2010-06-11 23:55:25+00:00,Twitter Web Client,"No Viduka, no chance of success http://ffd.me/9zJTKh #worldcup2010 #worldcup","['worldcup2010', 'worldcup']",
151,worldcup2010ff,464,en,2010-06-11 23:55:25+00:00,Twitter Web Client,Kewell wants more than a cameo role http://ffd.me/8ZEC6k #worldcup2010 #worldcup,"['worldcup2010', 'worldcup']",
152,UrbanSweetheart,680,en,2010-06-11 23:55:22+00:00,Twitter Web Client,Ayyyyy...these #worldcup shoes from adidas are kinda fresh!,['worldcup'],
153,linna_ribeiro,255,en,2010-06-11 23:55:22+00:00,Twitter Web Client,#worldcup feelings!,['worldcup'],
154,caffeinehit,1137,en,2010-06-11 23:55:22+00:00,Twitterrific for iOS,@naveen you still have time to buy a replacement before tomorrows big #dwc game between #eng #usa. Take note if suggested tipples #worldcup,"['dwc', 'eng', 'usa', 'worldcup']",
155,mkidfresh,178,en,2010-06-11 23:55:16+00:00,Twitter Web Client,So much hype about #worldcup,['worldcup'],
156,ameenmaj,564,en,2010-06-11 23:55:16+00:00,Twitter Web Client,Top 10 infamous World Cup quotes http://is.gd/cM4va #worldcup,['worldcup'],
157,PremierLeagueX,12217,en,2010-06-11 23:55:15+00:00,twitterfeed,"Uruguay v France: World Cup Group A, Match 2 http://tinyurl.com/39rzxay #worldcup #soccer","['worldcup', 'soccer']",
158,kategrech,206,en,2010-06-11 23:55:14+00:00,Twitter Web Client,I hope you like football #worldcup #aus,"['worldcup', 'aus']",
159,GRE_WorldCup,909,en,2010-06-11 23:55:13+00:00,twitterfeed,"A view of the Greek Squad for South Africa 2010: Hello all Greek fans, allow me to introduce m... http://tinyurl.com/36c2qh2 #GRE #worldcup","['GRE', 'worldcup']",
160,IamJools,147,en,2010-06-11 23:55:11+00:00,Twitter Web Client,"Only 2 games into the #worldcup, and already wanting to insert the next #vuvuzela I hear into the blowee's blower. As it were","['worldcup', 'vuvuzela']",
161,Lamoixd,53,en,2010-06-11 23:55:10+00:00,Twitter Web Client,@SilviaS91 Follow @FIFAcom for scores and news about #worldcup,['worldcup'],
162,britt_bake,775,en,2010-06-11 23:55:10+00:00,Echofon,My hangover from this morning's #WorldCup mimosa party is kicking in... Champagne is brutal:/ Naptime...,['WorldCup'],
163,Ricas_gti,464,en,2010-06-11 23:55:06+00:00,Twitter for BlackBerry®,@Fearless_Fred How are you liking the Portuguese hospitality? You made me lol listening on The Edge. #edge #Portugal #Worldcup,"['edge', 'Portugal', 'Worldcup']",
164,carinared,65,en,2010-06-11 23:55:06+00:00,Twitter Web Client,world cup day one went well i think. watched the second game with dad. drank lots of coffee and talked about my #worldcup bracket!,['worldcup'],
165,MuttiSari,997,en,2010-06-11 23:55:04+00:00,Twitter Web Client,"RT @Twitter_Tips: Did you notice? Use the right hashtags, & Twitter adds images to your tweets! #esp #worldcup http://j.mp/a7Hhl0","['esp', 'worldcup']",
166,cathybrown2100,3521,en,2010-06-11 23:55:02+00:00,Hootsuite,Aguante Argentina! Why they can totally win the 2010 World Cup http://ht.ly/1Xrae #futbol #soccer #worldcup,"['futbol', 'soccer', 'worldcup']",
167,SportsAuthority,45760,en,2010-06-11 23:55:02+00:00,Hootsuite,"It's Friday! In between watching #worldcup and #NBAplayoffs action, head over to your local store for gear to PLAY your favorite sport.","['worldcup', 'NBAplayoffs']",
168,yulinacitra,2055,en,2010-06-11 23:55:01+00:00,Twitter for BlackBerry®,FIFA world cup and #worldcup are trending topics! W o w! I got world cup fever!,['worldcup'],
169,JetsetExtra,43131,en,2010-06-11 23:54:48+00:00,TweetDeck,RT @TamyEmmaPepin FIFA World Cup: Where to Watch in Montreal http://bit.ly/9IvGvo #worldcup #travel #montreal #F1 #canada,"['worldcup', 'travel', 'montreal', 'F1', 'canada']",
170,MattyL34,287,en,2010-06-11 23:54:44+00:00,Twitter Web Client,half a day till England vs USA BUZZING!!!! will be in my England shirt all day XD #WorldCup,['WorldCup'],
171,iMuslimTV,1535,en,2010-06-11 23:54:42+00:00,Echofon,Both matches drew. An easy-going first day it seems. RT @AJEnglish: South Africa kicks off #WorldCup: http://aje.me/a68PcD,['WorldCup'],
172,John_C_Davies,10486,en,2010-06-11 23:54:42+00:00,TweetDeck,Its huge! :) RT @Quintessence_T: never realized what a big deal the #worldcup was....wow,['worldcup'],
173,porngurux,70,en,2010-06-11 23:54:39+00:00,twitterfeed,Photo: Porn Guru via-loviesfirst-ridingwild-sun-salutation-#nsfw #sex #adult #XXX #worldcup http://tinyurl.com/34roujp,"['nsfw', 'sex', 'adult', 'XXX', 'worldcup']",
174,1marketingqueen,4659,en,2010-06-11 23:54:38+00:00,Twitter Web Client,@horhey #worldcup is a yes.. the fight is a no.. @tmillersrva for saturday,['worldcup'],
175,QUOImedia,2407,en,2010-06-11 23:54:38+00:00,Hootsuite,"Yikes, already? Wait until quarter finals or RO16 RT @TorontoStar: World Cup fans overwhelm Twitter http://ow.ly/1qB3g2 #worldcup",['worldcup'],
176,StevenMiosku,341,en,2010-06-11 23:54:37+00:00,Twitter Web Client,It'd be nice to see Serbia win the #worldcup. #iwish,"['worldcup', 'iwish']",
177,juliayylee,876,en,2010-06-11 23:54:36+00:00,Twitter Web Client,@cicconeminogue just go #eng or whateva the abbreivation is for the country.. :) ithink it only works for countries in the #worldcup :) #aus,"['eng', 'worldcup', 'aus']",
178,DHARMA_K,813,en,2010-06-11 23:54:32+00:00,Twitter Web Client,Help @oxfam turn football into something world-changing. Upload your keepy-uppy video at http://dontdropaid.org/ #WorldCup,['WorldCup'],
179,J_A_L_P,559,en,2010-06-11 23:54:32+00:00,Twitter SMS,"Gotta love the #worldcup, wish south africa would have pulled a win out tho. USA TMRW!",['worldcup'],
180,10borg,45,en,2010-06-11 23:54:30+00:00,Twitter Web Client,"Wow, but those vuvuzuelas sure are annoying! I keep thinking there's a bee hive in my living room as I watch the game! #worldcup",['worldcup'],
181,worldcup2010ff,464,en,2010-06-11 23:54:28+00:00,Twitter Web Client,World Cup 2010 team news: South Korea v Greece http://ffd.me/ddMYZF #worldcup2010 #worldcup,"['worldcup2010', 'worldcup']",
182,UPPortland,1710,en,2010-06-11 23:54:23+00:00,Twitter Web Client,Woke up extra early today to watch the World Cup opener and eat Voodoo Donuts in bed! #worldcup #voodoodonut,"['worldcup', 'voodoodonut']",
183,janellewilson,2933,en,2010-06-11 23:54:22+00:00,Twitter Web Client,@CatherineQ It is! Especially since last #worldcup we were in #eng - really cool to see all merchandise & excitement there!,"['worldcup', 'eng']",
184,GoonerGirl15,864,en,2010-06-11 23:54:16+00:00,Twitter Web Client,"Alexi Lalas on #fra match: ""I don't think there's anything missing. I think they're just being French."" #espn #alexisez #worldcup","['fra', 'espn', 'alexisez', 'worldcup']",
185,cerealk777,185,en,2010-06-11 23:54:14+00:00,Twitter Web Client,"well... two draws, not an auspicious start to the world cup! #fb #worldcup","['fb', 'worldcup']",
186,twc2010_nl,4,en,2010-06-11 23:54:13+00:00,twanslate,RT @davidihezue #worldcup so y is er1 feeling familiar?,['worldcup'],
187,iheartjennylynn,71,en,2010-06-11 23:54:12+00:00,Twitter Web Client,#ThingsiWouldntDo watch the #worldcup,"['ThingsiWouldntDo', 'worldcup']",
188,johnwkillinger,154,en,2010-06-11 23:54:08+00:00,Twitter Web Client,@prodigaljohn Is that sudden death overtime or sudden death to the sport?  My vote:  B.  #WorldCup,['WorldCup'],
189,theworldcup247,623,en,2010-06-11 23:54:03+00:00,BlogsFeedNet,#worldcup GUARDIAN: Now Australia can believe they are a real World Cup force – for now | Peter English...  http://bit.ly/bDL2Dg,['worldcup'],
190,brunogarcez,5217,en,2010-06-11 23:54:02+00:00,Twitter Web Client,"Glenn Beck doesn't like #WorldCup? Well, fuck GB!
http://mediamatters.org/research/201006110040?utm_source=twitterfeed&utm_medium=twitter",['WorldCup'],
191,Scottehhh,262,en,2010-06-11 23:53:56+00:00,Twitter Web Client,day one of #WorldCup betting is over and I've won £5,['WorldCup'],
192,worldcupjersey,205,en,2010-06-11 23:53:55+00:00,twitterfeed,World Cup Preview and Prediction: This is what everything stops for. There is nothing that compares... http://tinyurl.com/3ypzsyo #worldcup,['worldcup'],
193,worldcupjersey,205,en,2010-06-11 23:53:52+00:00,twitterfeed,World Cup Weekend Discussion Post: It is finally day 1. Discuss this weekend’s matches in the comme... http://tinyurl.com/33mbggt #worldcup,['worldcup'],
194,FridayHypecom,327,en,2010-06-11 23:53:52+00:00,Twitter Web Client,"RT, Sad News:Nelson Mandela looses 13 yr old Grand daughter in car crash after #worldcup game - http://tinyurl.com/372mgc6 #worldcup","['worldcup', 'worldcup']",
195,BRA_WorldCup,2875,en,2010-06-11 23:53:51+00:00,twitterfeed,World Cup Weekend Discussion Post: It is finally day 1. Discuss this weekend’s matches in the ... http://tinyurl.com/39m2fgy #worldcup #BRA,"['worldcup', 'BRA']",
196,SMLCFH,963,en,2010-06-11 23:53:50+00:00,Twitter Web Client,"@geekbabe Raises both hands! :) I heart #worldcup  candy--NOM, NOM!",['worldcup'],
197,roscoekatz,48,en,2010-06-11 23:53:46+00:00,twidroyd (original),"Sat morning, England v USA. Come on England!!! #worldcup",['worldcup'],
198,XB108,190,nl,2010-06-11 23:53:45+00:00,TweetDeck,"thanks RT @paperdreams: Wow, kalender #worldcup terkeren! http://bit.ly/cpUt7o",['worldcup'],
199,tabsho,366,en,2010-06-11 23:53:36+00:00,Twitter Web Client,In light of the #worldcup and spains eventual success I have decided to change my first name to Omar Rodriguez. #LaFuriRoja.,"['worldcup', 'LaFuriRoja']",
200,jessicaeabraham,231,en,2010-06-11 23:53:34+00:00,TwitBird,RT @ihatequotes Life is like soccer.. Only the number of goals count. #worldcup,['worldcup'],
201,jenniferltd_,959,tl,2010-06-11 23:53:33+00:00,Twitter Web Client,Go USA!!RT @JoseOleCentral: #worldcup anyone???,['worldcup'],
202,g31r,43,en,2010-06-11 23:53:32+00:00,Twitter Web Client,"Support E3 2010, add a #twibbon to your avatar now! - http://twb.ly/c5SbD5 #worldcup Oil Spill FIFA World Cup Jaden Smith","['twibbon', 'worldcup']",
203,TrimTheMullet,117,en,2010-06-11 23:53:29+00:00,Twitter Web Client,I'll go out on a giant #WorldCup limb and say the winner of tomorrow's #USA - #England match goes to the final.,"['WorldCup', 'USA', 'England']",
204,jjesse,745,en,2010-06-11 23:53:28+00:00,Twitter Web Client,i dont understand the draw of a game that can end 0 0 #worldcup #fail,"['worldcup', 'fail']",
205,yotsechan,231,en,2010-06-11 23:53:27+00:00,Twitter Web Client,@erica_ap team #MEX all the way. At least for now. #worldcup,"['MEX', 'worldcup']",
206,FridayHypecom,327,en,2010-06-11 23:53:25+00:00,Twitter Web Client,"RT, Sad News:Nelson Mandela looses 13 yr old Grand daughter in car crash - http://tinyurl.com/372mgc6  #worldcup",['worldcup'],
207,sportpedia,2624,en,2010-06-11 23:53:24+00:00,Twitter Web Client,RT Uruguay v France 0-0 Video Highlights http://goo.gl/fb/4cBGB #worldcup,['worldcup'],
208,DEN_WorldCup,455,da,2010-06-11 23:53:22+00:00,twitterfeed,"Morten Olsen back on his feet, Danes bring gifts to Knysna: Good news for Denmark, Olsen is ba... http://tinyurl.com/33edqmj #DEN #worldcup","['DEN', 'worldcup']",
209,DEN_WorldCup,455,en,2010-06-11 23:53:20+00:00,twitterfeed,"World Cup Begins on Friday, Here’s Something to Get you in the Mood: The World Cup kicks off t... http://tinyurl.com/337bclb #DEN #worldcup","['DEN', 'worldcup']",
210,DEN_WorldCup,455,en,2010-06-11 23:53:19+00:00,twitterfeed,"Injury Report: Bendtner and Mtiliga doubtful for Netherlands match: There’s not much to say, B... http://tinyurl.com/2vk8ob4 #DEN #worldcup","['DEN', 'worldcup']",
211,callmestige,907,en,2010-06-11 23:53:17+00:00,Twitter Web Client,"Only thing that sucks is if a job calls me...then im SOOL. Well, I'm not tryna work till after the #worldcup N E ways.",['worldcup'],
212,rurugby,1699,en,2010-06-11 23:53:14+00:00,Twitter Web Client,"So group A just finished the 1st leg and 2 ties -- makes the next 4 games in the group very, very interesting #WorldCup",['WorldCup'],
213,jenifary,1870,en,2010-06-11 23:53:10+00:00,Twitpic,Wonder which country they're rooting for? #worldcup  http://twitpic.com/1vybau,['worldcup'],
214,s2welee,197,en,2010-06-11 23:53:09+00:00,Twitter Web Client,What is this #worldcup I have been hearing so much about?  /s,['worldcup'],
215,kchilders,587,en,2010-06-11 23:53:09+00:00,Twitter Web Client,Watching highlights of the #worldcup matches from this morning. Those horns are annoying. Sounds like a beehive.,['worldcup'],
216,porngurux,70,en,2010-06-11 23:53:08+00:00,twitterfeed,Photo: Porn Guru via-asslyy-#nsfw #sex #adult #XXX #worldcup http://tinyurl.com/3a77hk4,"['nsfw', 'sex', 'adult', 'XXX', 'worldcup']",
217,leanbot,304,en,2010-06-11 23:53:05+00:00,twitterfeed,@business_design: Discussion on #worldcup business model launched by @PatrickPijl http://bit.ly/cCQ5Ro,['worldcup'],
218,KeseyKen78,101,en,2010-06-11 23:53:03+00:00,Twitter Web Client,Iranians want freedom. Their vote to count. Freedom of speech and worship. & Secular Iran #worldcup,['worldcup'],
219,bartm,299,en,2010-06-11 23:53:02+00:00,TweetDeck,"It's annoying but that ""vuvuzela"" soccer horn is still not as irritating as those Mississippi State cowbells.  #worldcup #ncaa #sec","['worldcup', 'ncaa', 'sec']",
220,yuweet09,284,en,2010-06-11 23:53:01+00:00,Twitter Web Client,#mex  and #rsa got 1 while #fra  and #uru  are both goalless. #worldcup :)),"['mex', 'rsa', 'fra', 'uru', 'worldcup']",
221,rodthman,314,en,2010-06-11 23:52:56+00:00,Twitter SMS,"RT @abolishcancer: We think 4every goal ur country scores in #worldcup, U should donate $1 to@abolishcancer--that shouldnt cost more than $3",['worldcup'],
222,VishwasP,2275,en,2010-06-11 23:52:55+00:00,Twitter Web Client,RT @fanpulse: RT @ycombinator: congrats to @fanpulse on their launch! http://tcrn.ch/9aDaqt use them to follow the @fifaworldcuptm #worldcup,['worldcup'],
223,CaneBiofuel,1659,en,2010-06-11 23:52:54+00:00,Twitter for BlackBerry®,#WorldCup is starting and we're thrilled to be supporting the games in DC's Dupont Circle. Hope to see you there. http://bit.ly/c3Yc1s,['WorldCup'],
224,boogs007,59,en,2010-06-11 23:52:47+00:00,Twitter Web Client,"The #worldcup is SOCCER not FOOTBALL... It really should be a water sport.. The amount of dives they do!
Get up u Pansy, fix ur skirt!!",['worldcup'],
225,bobstrac,327,en,2010-06-11 23:52:45+00:00,Twitter Web Client,Here we go! #worldcup,['worldcup'],
226,jmvdono,422,en,2010-06-11 23:52:40+00:00,Twitter Web Client,What a great first day! Can't wait for the next 30! #cbcfifa #WorldCup,"['cbcfifa', 'WorldCup']",
227,gungindaho7,1888,en,2010-06-11 23:52:34+00:00,Dabr,RT @ihatequotes: The greatest barrier to success is the fear of failure. -Sven Goran Eriksson #worldcup,['worldcup'],
228,MorganBrownie,26,en,2010-06-11 23:52:32+00:00,twitterfeed,RT @GaryJBusey: Who do I think is going to win the World Cup? I'm hoping 2 girls. #worldcup: GaryJBusey: Who do I think is going to wi...,['worldcup'],
229,LadiesLoveWayne,26,en,2010-06-11 23:52:32+00:00,twitterfeed,RT @GaryJBusey: Who do I think is going to win the World Cup? I'm hoping 2 girls. #worldcup: GaryJBusey: Who do I think is going to wi...,['worldcup'],
230,JTNewsome,11,en,2010-06-11 23:52:31+00:00,twitterfeed,RT @GaryJBusey: Who do I think is going to win the World Cup? I'm hoping 2 girls. #worldcup: GaryJBusey: Who do I think is going to wi...,['worldcup'],
231,SkyeBlake,37,en,2010-06-11 23:52:31+00:00,twitterfeed,RT @GaryJBusey: Who do I think is going to win the World Cup? I'm hoping 2 girls. #worldcup: GaryJBusey: Who do I think is going to wi...,['worldcup'],
232,the_fragger,41,en,2010-06-11 23:52:31+00:00,Twitter Web Client,"Today was a good day--more tests for my endocrinologist, World Cup has started, and chilled on a patio! #Diabetes #WorldCup","['Diabetes', 'WorldCup']",
233,Fanvibe,1233,en,2010-06-11 23:52:28+00:00,Twitter Web Client,RT @ycombinator: congrats to @fanpulse on their launch! http://tcrn.ch/9aDaqt use them to follow the @fifaworldcuptm #worldcup,['worldcup'],
234,LateGreatHenry,2317,en,2010-06-11 23:52:28+00:00,Twitter Web Client,And commentators saying party poopers in an English accent is priceless. #worldcup,['worldcup'],
235,drgaryrothfeld,81,en,2010-06-11 23:52:28+00:00,twitterfeed,Dr. Gary Rothfeld google: Kicking around search trends for the #WorldCup http://bit.ly/cNTwI0: ... http://tinyurl.com/33w56f4 Gary Rothfeld,['WorldCup'],
